T15-0,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2024-09-11 12:45:51,17.0,85.0,14.5,010222279
2,2024-09-11 13:45:51,13.5,95.5,12.8
3,2024-09-11 14:45:51,13.5,98.0,13.2
4,2024-09-11 15:45:51,11.5,98.0,11.2
5,2024-09-11 16:45:51,11.0,101.5,11.2
6,2024-09-11 17:45:51,11.0,104.0,11.6
7,2024-09-11 18:45:51,11.0,103.5,11.5
8,2024-09-11 19:45:51,11.0,104.0,11.6
9,2024-09-11 20:45:51,10.5,105.0,11.2
10,2024-09-11 21:45:51,11.0,104.5,11.7
11,2024-09-11 22:45:51,11.0,104.5,11.7
12,2024-09-11 23:45:51,11.0,103.0,11.4
13,2024-09-12 00:45:51,11.5,104.5,12.2
14,2024-09-12 01:45:51,11.5,105.0,12.2
15,2024-09-12 02:45:51,11.0,104.5,11.7
16,2024-09-12 03:45:51,11.0,104.5,11.7
17,2024-09-12 04:45:51,11.5,104.5,12.2
18,2024-09-12 05:45:51,11.5,104.5,12.2
19,2024-09-12 06:45:51,12.0,105.0,12.7
20,2024-09-12 07:45:51,12.0,105.0,12.7
21,2024-09-12 08:45:51,12.5,105.0,13.2
22,2024-09-12 09:45:51,12.5,103.5,13.0
23,2024-09-12 10:45:51,13.0,100.0,13.0
24,2024-09-12 11:45:51,13.0,99.0,12.8
25,2024-09-12 12:45:51,12.5,101.5,12.7
26,2024-09-12 13:45:51,12.5,102.5,12.9
27,2024-09-12 14:45:51,12.5,104.0,13.1
28,2024-09-12 15:45:51,12.5,105.0,13.2
29,2024-09-12 16:45:51,12.5,105.5,13.3
30,2024-09-12 17:45:51,12.5,105.5,13.3
31,2024-09-12 18:45:51,13.0,106.0,13.9
32,2024-09-12 19:45:51,13.0,106.0,13.9
33,2024-09-12 20:45:51,13.0,106.0,13.9
34,2024-09-12 21:45:51,13.0,105.5,13.8
35,2024-09-12 22:45:51,13.0,106.0,13.9
36,2024-09-12 23:45:51,13.0,106.0,13.9
37,2024-09-13 00:45:51,12.5,106.0,13.4
38,2024-09-13 01:45:51,13.0,106.0,13.9
39,2024-09-13 02:45:51,13.0,105.5,13.8
