# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-02T00:00:00.0
# Date end (ISO 8601): 2025-09-03T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7687
# Longitude (positive East, ISO 19115): -27.1927
# Altitude (m): 375.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-09-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-03T11:00:00.0/2023-01-03T12:00:00.0;476.4736;325.2551;220.0447;105.2105;647.2811;101.5886;0.2018;101.3869;0.5338;1.0000
2023-01-03T12:00:00.0/2023-01-03T13:00:00.0;601.3180;431.9225;312.8396;119.0830;731.5724;158.0288;1.0072;157.0216;2.3615;1.0000
2023-01-03T13:00:00.0/2023-01-03T14:00:00.0;661.9266;485.4092;365.2021;120.2071;776.6652;140.4327;0.1705;140.2623;0.3610;1.0000
2023-01-03T14:00:00.0/2023-01-03T15:00:00.0;654.1701;479.6066;364.5856;115.0210;784.5831;176.2431;3.2732;172.9698;7.1624;1.0000
2023-01-03T15:00:00.0/2023-01-03T16:00:00.0;578.5767;415.4298;310.9072;104.5226;755.7458;195.3893;11.0776;184.3117;27.6617;1.0000
2023-01-03T16:00:00.0/2023-01-03T17:00:00.0;440.2966;299.4227;211.7030;87.7197;673.0373;175.2550;22.2198;153.0352;72.0336;1.0000
2023-01-03T17:00:00.0/2023-01-03T18:00:00.0;248.7507;146.7538;87.1901;59.5637;471.4234;100.3171;17.3839;82.9333;112.9231;1.0000
2023-01-03T18:00:00.0/2023-01-03T19:00:00.0;40.0363;16.1509;5.0333;11.1176;69.7298;15.0157;3.9810;11.0347;55.1505;0.7333
2023-01-03T19:00:00.0/2023-01-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T20:00:00.0/2023-01-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T21:00:00.0/2023-01-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T22:00:00.0/2023-01-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T23:00:00.0/2023-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T00:00:00.0/2023-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T01:00:00.0/2023-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T02:00:00.0/2023-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T03:00:00.0/2023-01-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T04:00:00.0/2023-01-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T05:00:00.0/2023-01-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T06:00:00.0/2023-01-04T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T07:00:00.0/2023-01-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T08:00:00.0/2023-01-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T09:00:00.0/2023-01-04T10:00:00.0;76.9562;34.4043;12.9769;21.4274;133.8754;33.9943;12.4535;21.5408;129.8775;0.7083
2023-01-04T10:00:00.0/2023-01-04T11:00:00.0;296.2470;181.9478;114.1523;67.7955;526.8997;125.6092;15.3250;110.2843;73.9499;1.0000
2023-01-04T11:00:00.0/2023-01-04T12:00:00.0;477.3443;329.3033;242.1168;87.1865;710.8517;260.5456;119.7310;140.8146;349.9774;1.0000
2023-01-04T12:00:00.0/2023-01-04T13:00:00.0;602.7496;434.0120;335.1320;98.8800;782.3661;304.4667;84.7611;219.7056;197.2011;1.0000
2023-01-04T13:00:00.0/2023-01-04T14:00:00.0;663.9194;483.8620;375.0364;108.8256;795.2914;413.4532;237.0659;176.3873;501.4510;1.0000
2023-01-04T14:00:00.0/2023-01-04T15:00:00.0;656.6863;474.9245;361.1068;113.8176;773.9674;438.2862;298.8713;139.4149;641.9498;1.0000
2023-01-04T15:00:00.0/2023-01-04T16:00:00.0;581.5428;408.0443;296.0898;111.9545;715.5520;360.4462;212.5018;147.9444;506.5087;1.0000
2023-01-04T16:00:00.0/2023-01-04T17:00:00.0;443.6086;290.4883;190.5663;99.9220;599.8245;92.8133;19.8555;72.9578;55.6693;1.0000
2023-01-04T17:00:00.0/2023-01-04T18:00:00.0;252.2814;139.1643;69.7309;69.4334;366.0468;68.6553;6.5898;62.0655;50.0492;1.0000
2023-01-04T18:00:00.0/2023-01-04T19:00:00.0;42.1304;15.3185;3.0679;12.2506;40.3067;4.9968;0.8835;4.1133;9.6138;0.8500
2023-01-04T19:00:00.0/2023-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T20:00:00.0/2023-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T21:00:00.0/2023-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T22:00:00.0/2023-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T23:00:00.0/2023-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T00:00:00.0/2023-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T01:00:00.0/2023-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T02:00:00.0/2023-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T03:00:00.0/2023-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T04:00:00.0/2023-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T05:00:00.0/2023-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T06:00:00.0/2023-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T07:00:00.0/2023-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T08:00:00.0/2023-01-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T09:00:00.0/2023-01-05T10:00:00.0;77.0305;38.4835;21.9444;16.5390;240.6646;38.4835;21.9444;16.5390;240.6646;0.7083
2023-01-05T10:00:00.0/2023-01-05T11:00:00.0;296.7518;194.5237;147.6471;46.8766;686.9420;194.5237;147.6471;46.8766;686.9420;1.0000
2023-01-05T11:00:00.0/2023-01-05T12:00:00.0;478.3730;345.2023;286.4415;58.7608;840.4089;340.3080;277.8065;62.5015;817.7953;1.0000
2023-01-05T12:00:00.0/2023-01-05T13:00:00.0;604.3375;452.8899;387.0517;65.8381;901.2449;371.1472;230.6400;140.5072;538.7869;1.0000
2023-01-05T13:00:00.0/2023-01-05T14:00:00.0;666.0638;505.7153;434.1703;71.5449;917.6953;479.3475;383.5887;95.7588;811.3026;1.0000
2023-01-05T14:00:00.0/2023-01-05T15:00:00.0;659.3464;498.6987;424.5982;74.1005;906.4827;385.9297;206.5546;179.3751;439.3414;1.0000
2023-01-05T15:00:00.0/2023-01-05T16:00:00.0;584.6430;429.7287;354.1374;75.5913;851.4241;382.2590;247.7271;134.5320;591.4681;1.0000
2023-01-05T16:00:00.0/2023-01-05T17:00:00.0;447.0433;306.5758;233.5172;73.0586;730.4186;297.8525;215.5083;82.3442;672.2826;1.0000
2023-01-05T17:00:00.0/2023-01-05T18:00:00.0;255.9224;149.1655;93.8485;55.3170;492.7098;133.2370;68.4967;64.7403;322.2031;1.0000
2023-01-05T18:00:00.0/2023-01-05T19:00:00.0;44.3360;17.4160;5.9947;11.4213;80.4440;3.8257;0.0000;3.8256;0.0001;0.8417
2023-01-05T19:00:00.0/2023-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T20:00:00.0/2023-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T21:00:00.0/2023-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T22:00:00.0/2023-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T23:00:00.0/2023-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T00:00:00.0/2023-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T01:00:00.0/2023-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T02:00:00.0/2023-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T03:00:00.0/2023-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T04:00:00.0/2023-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T05:00:00.0/2023-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T06:00:00.0/2023-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T07:00:00.0/2023-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T08:00:00.0/2023-01-06T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T09:00:00.0/2023-01-06T10:00:00.0;77.2244;33.1002;12.7057;20.3944;130.5152;18.4881;0.0004;18.4877;0.0030;0.7083
2023-01-06T10:00:00.0/2023-01-06T11:00:00.0;297.4130;177.1462;111.6165;65.5296;513.2189;99.0473;0.6982;98.3491;2.7080;1.0000
2023-01-06T11:00:00.0/2023-01-06T12:00:00.0;479.5594;323.5168;236.6225;86.8943;691.5113;209.8189;21.1401;188.6788;61.6189;1.0000
2023-01-06T12:00:00.0/2023-01-06T13:00:00.0;606.0809;430.3060;332.9471;97.3589;772.6849;323.6543;120.2186;203.4358;278.8350;1.0000
2023-01-06T13:00:00.0/2023-01-06T14:00:00.0;668.3584;483.8905;382.6914;101.1991;806.0446;263.2027;24.5960;238.6067;51.9555;1.0000
2023-01-06T14:00:00.0/2023-01-06T15:00:00.0;662.1488;479.2094;379.0174;100.1920;805.7631;194.7518;10.0059;184.7458;21.6735;1.0000
2023-01-06T15:00:00.0/2023-01-06T16:00:00.0;587.8752;415.5805;316.8488;98.7317;757.5267;279.5891;47.1725;232.4166;114.4729;1.0000
2023-01-06T16:00:00.0/2023-01-06T17:00:00.0;450.5984;299.3732;206.6942;92.6791;640.8876;189.2510;23.4906;165.7603;72.7134;1.0000
2023-01-06T17:00:00.0/2023-01-06T18:00:00.0;259.6714;147.1865;78.7898;68.3967;404.2313;134.0670;53.4200;80.6470;297.1268;1.0000
2023-01-06T18:00:00.0/2023-01-06T19:00:00.0;46.6563;17.7173;4.0952;13.6221;51.3151;17.7173;4.0952;13.6221;51.3151;0.8333
2023-01-06T19:00:00.0/2023-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T20:00:00.0/2023-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T21:00:00.0/2023-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T22:00:00.0/2023-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T23:00:00.0/2023-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T00:00:00.0/2023-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T01:00:00.0/2023-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T02:00:00.0/2023-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T03:00:00.0/2023-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T04:00:00.0/2023-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T05:00:00.0/2023-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T06:00:00.0/2023-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T07:00:00.0/2023-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T08:00:00.0/2023-01-07T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T09:00:00.0/2023-01-07T10:00:00.0;77.5384;33.0591;12.8340;20.2251;133.3539;23.4515;0.8861;22.5654;9.0910;0.7083
2023-01-07T10:00:00.0/2023-01-07T11:00:00.0;298.2307;175.8037;106.7637;69.0400;490.3918;111.3725;12.7323;98.6402;60.8024;1.0000
2023-01-07T11:00:00.0/2023-01-07T12:00:00.0;480.9028;321.5689;222.2406;99.3283;647.9055;192.6243;55.2458;137.3786;177.7404;1.0000
2023-01-07T12:00:00.0/2023-01-07T13:00:00.0;607.9788;428.7949;310.5198;118.2751;718.3888;175.0807;4.6577;170.4230;10.3679;1.0000
2023-01-07T13:00:00.0/2023-01-07T14:00:00.0;670.8018;483.3553;355.1750;128.1803;745.3653;280.9240;45.4845;235.4394;95.3249;1.0000
2023-01-07T14:00:00.0/2023-01-07T15:00:00.0;665.0916;479.1860;347.5889;131.5971;735.5942;424.2738;260.0378;164.2360;553.6407;1.0000
2023-01-07T15:00:00.0/2023-01-07T16:00:00.0;591.2374;415.1387;287.1734;127.9652;682.5667;374.5669;220.1688;154.3981;515.4799;1.0000
2023-01-07T16:00:00.0/2023-01-07T17:00:00.0;454.2713;297.9543;184.5161;113.4382;567.0322;199.3283;34.4559;164.8725;108.6296;1.0000
2023-01-07T17:00:00.0/2023-01-07T18:00:00.0;263.5258;145.7715;68.0097;77.7619;342.7062;142.9279;63.1771;79.7508;323.5861;1.0000
2023-01-07T18:00:00.0/2023-01-07T19:00:00.0;49.0623;18.1651;3.4554;14.7097;42.5555;18.1651;3.4554;14.7097;42.5555;0.8333
2023-01-07T19:00:00.0/2023-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T20:00:00.0/2023-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T21:00:00.0/2023-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T22:00:00.0/2023-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T23:00:00.0/2023-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
