# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-02T00:00:00.0
# Date end (ISO 8601): 2025-09-03T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7524
# Longitude (positive East, ISO 19115): -27.3314
# Altitude (m): 674.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-09-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-03T11:00:00.0/2023-01-03T12:00:00.0;475.3517;332.5362;242.6956;89.8406;715.9564;132.2008;4.5278;127.6730;12.2079;1.0000
2023-01-03T12:00:00.0/2023-01-03T13:00:00.0;600.7856;440.2116;339.9877;100.2239;795.9105;167.2084;2.9724;164.2360;7.1604;1.0000
2023-01-03T13:00:00.0/2023-01-03T14:00:00.0;662.0283;494.1564;393.4970;100.6594;836.7254;272.0697;101.9036;170.1662;216.7245;1.0000
2023-01-03T14:00:00.0/2023-01-03T15:00:00.0;654.9072;488.6406;392.3881;96.2525;843.4708;184.0655;1.5185;182.5470;3.2661;1.0000
2023-01-03T15:00:00.0/2023-01-03T16:00:00.0;579.9073;424.4595;336.3468;88.1127;815.8079;136.8226;1.5152;135.3074;3.4842;1.0000
2023-01-03T16:00:00.0/2023-01-03T17:00:00.0;442.1383;307.9563;232.6929;75.2634;737.2946;123.6942;1.1109;122.5833;3.9658;1.0000
2023-01-03T17:00:00.0/2023-01-03T18:00:00.0;250.9864;153.6795;100.8479;52.8316;544.3561;97.4263;11.7822;85.6441;56.7517;1.0000
2023-01-03T18:00:00.0/2023-01-03T19:00:00.0;41.4242;17.7697;6.9787;10.7910;97.7249;12.9661;0.2462;12.7199;3.7037;0.8583
2023-01-03T19:00:00.0/2023-01-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T20:00:00.0/2023-01-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T21:00:00.0/2023-01-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T22:00:00.0/2023-01-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T23:00:00.0/2023-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T00:00:00.0/2023-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T01:00:00.0/2023-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T02:00:00.0/2023-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T03:00:00.0/2023-01-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T04:00:00.0/2023-01-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T05:00:00.0/2023-01-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T06:00:00.0/2023-01-04T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T07:00:00.0/2023-01-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T08:00:00.0/2023-01-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T09:00:00.0/2023-01-04T10:00:00.0;75.4021;35.3678;15.8569;19.5110;168.7351;12.3621;0.0000;12.3621;0.0000;0.7083
2023-01-04T10:00:00.0/2023-01-04T11:00:00.0;294.6152;186.3616;127.0856;59.2761;592.1180;78.1727;1.9862;76.1865;7.5043;1.0000
2023-01-04T11:00:00.0/2023-01-04T12:00:00.0;476.2168;334.9722;260.2943;74.6779;766.4946;178.9422;12.6183;166.3239;37.5770;1.0000
2023-01-04T12:00:00.0/2023-01-04T13:00:00.0;602.2115;440.7573;356.5475;84.2098;833.1521;113.7343;2.2937;111.4406;5.2461;1.0000
2023-01-04T13:00:00.0/2023-01-04T14:00:00.0;664.0157;491.5948;398.8479;92.7469;845.6594;266.5050;32.6595;233.8455;68.9262;1.0000
2023-01-04T14:00:00.0/2023-01-04T15:00:00.0;657.4186;483.4391;386.0991;97.3400;826.6488;234.6739;23.0728;211.6012;49.1759;1.0000
2023-01-04T15:00:00.0/2023-01-04T16:00:00.0;582.8696;417.2296;321.3397;95.8899;775.0753;167.8253;8.3668;159.4585;19.4453;1.0000
2023-01-04T16:00:00.0/2023-01-04T17:00:00.0;445.4477;299.9545;213.9466;86.0079;671.7113;198.7777;31.2105;167.5672;94.2383;1.0000
2023-01-04T17:00:00.0/2023-01-04T18:00:00.0;254.5157;147.2609;85.4901;61.7709;450.2393;61.2608;0.7015;60.5594;4.0873;1.0000
2023-01-04T18:00:00.0/2023-01-04T19:00:00.0;43.5599;17.0421;4.9061;12.1360;64.9977;11.9674;0.0512;11.9162;0.5474;0.8500
2023-01-04T19:00:00.0/2023-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T20:00:00.0/2023-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T21:00:00.0/2023-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T22:00:00.0/2023-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T23:00:00.0/2023-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T00:00:00.0/2023-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T01:00:00.0/2023-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T02:00:00.0/2023-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T03:00:00.0/2023-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T04:00:00.0/2023-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T05:00:00.0/2023-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T06:00:00.0/2023-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T07:00:00.0/2023-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T08:00:00.0/2023-01-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T09:00:00.0/2023-01-05T10:00:00.0;75.4727;38.9063;23.6877;15.2187;264.6838;38.9063;23.6877;15.2187;264.6838;0.7083
2023-01-05T10:00:00.0/2023-01-05T11:00:00.0;295.1147;197.1296;154.2019;42.9277;722.4721;197.0126;154.0669;42.9457;721.9847;1.0000
2023-01-05T11:00:00.0/2023-01-05T12:00:00.0;477.2399;349.1196;295.5079;53.6116;869.2767;343.7835;287.8039;55.9796;846.9221;1.0000
2023-01-05T12:00:00.0/2023-01-05T13:00:00.0;603.7937;457.8037;397.7210;60.0827;926.9521;435.6961;355.6357;80.0605;827.7205;1.0000
2023-01-05T13:00:00.0/2023-01-05T14:00:00.0;666.1547;511.4126;445.9904;65.4222;942.5511;489.8601;403.2461;86.6140;853.0045;1.0000
2023-01-05T14:00:00.0/2023-01-05T15:00:00.0;660.0740;504.9433;436.9237;68.0196;931.7792;383.7321;204.8478;178.8842;440.1532;1.0000
2023-01-05T15:00:00.0/2023-01-05T16:00:00.0;585.9660;436.3719;367.0223;69.3495;880.5732;389.9880;263.7161;126.2719;626.0629;1.0000
2023-01-05T16:00:00.0/2023-01-05T17:00:00.0;448.8798;313.3987;246.5900;66.8088;768.8000;274.0844;152.4495;121.6349;480.8383;1.0000
2023-01-05T17:00:00.0/2023-01-05T18:00:00.0;258.1555;155.0876;103.7031;51.3845;542.8351;115.3390;73.0378;42.3012;336.6920;1.0000
2023-01-05T18:00:00.0/2023-01-05T19:00:00.0;45.8072;18.9107;7.5591;11.3516;101.5617;15.5419;5.7056;9.8362;82.2442;0.8417
2023-01-05T19:00:00.0/2023-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T20:00:00.0/2023-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T21:00:00.0/2023-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T22:00:00.0/2023-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T23:00:00.0/2023-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T00:00:00.0/2023-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T01:00:00.0/2023-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T02:00:00.0/2023-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T03:00:00.0/2023-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T04:00:00.0/2023-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T05:00:00.0/2023-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T06:00:00.0/2023-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T07:00:00.0/2023-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T08:00:00.0/2023-01-06T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T09:00:00.0/2023-01-06T10:00:00.0;75.6629;34.0238;15.3602;18.6636;163.0423;18.3894;0.0001;18.3893;0.0010;0.7083
2023-01-06T10:00:00.0/2023-01-06T11:00:00.0;295.7706;181.6037;123.4416;58.1620;572.7903;100.1177;0.8341;99.2835;3.2607;1.0000
2023-01-06T11:00:00.0/2023-01-06T12:00:00.0;478.4205;329.6349;253.4761;76.1589;742.9268;163.9944;5.5124;158.4819;16.9858;1.0000
2023-01-06T12:00:00.0/2023-01-06T13:00:00.0;605.5314;437.4565;352.5314;84.9251;818.9632;221.5633;17.1325;204.4308;39.4545;1.0000
2023-01-06T13:00:00.0/2023-01-06T14:00:00.0;668.4440;491.6569;403.5089;88.1480;849.7904;168.9594;2.4771;166.4823;5.2278;1.0000
2023-01-06T14:00:00.0/2023-01-06T15:00:00.0;662.8718;487.2995;399.7835;87.5159;848.9927;182.5887;10.4405;172.1482;22.7601;1.0000
2023-01-06T15:00:00.0/2023-01-06T16:00:00.0;589.1945;424.0413;338.0245;86.0168;806.5957;293.8466;58.4308;235.4159;140.1435;1.0000
2023-01-06T16:00:00.0/2023-01-06T17:00:00.0;452.4323;308.0950;227.2376;80.8574;702.6917;218.8464;42.4193;176.4271;135.5113;1.0000
2023-01-06T17:00:00.0/2023-01-06T18:00:00.0;261.9032;154.8525;93.5374;61.3151;480.6742;126.5597;44.4791;82.0806;240.1009;1.0000
2023-01-06T18:00:00.0/2023-01-06T19:00:00.0;48.1692;19.5743;6.1514;13.4229;78.0238;19.5743;6.1514;13.4229;78.0238;0.8333
2023-01-06T19:00:00.0/2023-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T20:00:00.0/2023-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T21:00:00.0/2023-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T22:00:00.0/2023-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T23:00:00.0/2023-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T00:00:00.0/2023-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T01:00:00.0/2023-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T02:00:00.0/2023-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T03:00:00.0/2023-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T04:00:00.0/2023-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T05:00:00.0/2023-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T06:00:00.0/2023-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T07:00:00.0/2023-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T08:00:00.0/2023-01-07T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T09:00:00.0/2023-01-07T10:00:00.0;75.9731;33.9005;15.1427;18.7578;161.5009;4.0607;0.0000;4.0607;0.0000;0.7083
2023-01-07T10:00:00.0/2023-01-07T11:00:00.0;296.5829;180.5946;118.9255;61.6691;550.6362;22.5043;0.0000;22.5043;0.0000;1.0000
2023-01-07T11:00:00.0/2023-01-07T12:00:00.0;479.7582;328.7301;242.6387;86.0914;709.2736;81.9366;0.0008;81.9358;0.0023;1.0000
2023-01-07T12:00:00.0/2023-01-07T13:00:00.0;607.4236;437.3927;336.2558;101.1369;778.7253;52.1988;0.0001;52.1987;0.0004;1.0000
2023-01-07T13:00:00.0/2023-01-07T14:00:00.0;670.8820;492.7767;383.3089;109.4678;804.3130;137.3478;0.1217;137.2261;0.2529;1.0000
2023-01-07T14:00:00.0/2023-01-07T15:00:00.0;665.8099;489.1966;376.4526;112.7440;795.8462;258.9594;61.8119;197.1475;132.3666;1.0000
2023-01-07T15:00:00.0/2023-01-07T16:00:00.0;592.5530;425.6154;315.4108;110.2046;748.2689;108.9099;11.4654;97.4445;25.5858;1.0000
2023-01-07T16:00:00.0/2023-01-07T17:00:00.0;456.1028;308.4851;209.6191;98.8660;642.5768;96.7644;1.1144;95.6500;3.6836;1.0000
2023-01-07T17:00:00.0/2023-01-07T18:00:00.0;265.7565;154.4903;83.9779;70.5124;424.0450;92.7429;2.7022;90.0407;15.1337;1.0000
2023-01-07T18:00:00.0/2023-01-07T19:00:00.0;50.6489;20.1215;5.3657;14.7558;66.1452;19.1883;4.0544;15.1339;53.2291;0.8250
2023-01-07T19:00:00.0/2023-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T20:00:00.0/2023-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T21:00:00.0/2023-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T22:00:00.0/2023-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T23:00:00.0/2023-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
