# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-02T00:00:00.0
# Date end (ISO 8601): 2025-09-03T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7522
# Longitude (positive East, ISO 19115): -27.2331
# Altitude (m): 607.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-09-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-03T11:00:00.0/2023-01-03T12:00:00.0;476.3691;331.4247;237.2351;94.1896;698.2883;93.7470;0.2552;93.4917;0.6804;1.0000
2023-01-03T12:00:00.0/2023-01-03T13:00:00.0;601.4061;438.6569;333.2064;105.4505;779.1976;154.4036;0.9855;153.4181;2.3383;1.0000
2023-01-03T13:00:00.0/2023-01-03T14:00:00.0;662.2097;492.2548;386.2689;105.9859;821.1281;138.0509;0.0798;137.9711;0.1686;1.0000
2023-01-03T14:00:00.0/2023-01-03T15:00:00.0;654.6372;486.4111;385.0867;101.3244;828.1147;143.7673;0.5269;143.2405;1.1562;1.0000
2023-01-03T15:00:00.0/2023-01-03T16:00:00.0;579.2044;421.9908;329.5229;92.4679;800.2035;116.8010;0.6691;116.1319;1.5354;1.0000
2023-01-03T16:00:00.0/2023-01-03T17:00:00.0;441.0504;305.4109;226.9510;78.4599;720.7207;92.1318;0.0123;92.1195;0.0383;1.0000
2023-01-03T17:00:00.0/2023-01-03T18:00:00.0;249.5877;151.3871;96.9001;54.4870;524.8596;68.2477;0.2317;68.0161;1.2362;1.0000
2023-01-03T18:00:00.0/2023-01-03T19:00:00.0;40.5292;17.0844;6.3135;10.7709;88.6702;11.5864;0.0213;11.5651;0.3213;0.8583
2023-01-03T19:00:00.0/2023-01-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T20:00:00.0/2023-01-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T21:00:00.0/2023-01-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T22:00:00.0/2023-01-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T23:00:00.0/2023-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T00:00:00.0/2023-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T01:00:00.0/2023-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T02:00:00.0/2023-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T03:00:00.0/2023-01-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T04:00:00.0/2023-01-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T05:00:00.0/2023-01-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T06:00:00.0/2023-01-04T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T07:00:00.0/2023-01-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T08:00:00.0/2023-01-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T09:00:00.0/2023-01-04T10:00:00.0;76.6279;35.5928;15.3113;20.2816;160.8192;10.1916;0.0000;10.1916;0.0000;0.7083
2023-01-04T10:00:00.0/2023-01-04T11:00:00.0;295.9634;186.1225;124.3807;61.7417;576.4519;44.7918;0.0093;44.7825;0.0351;1.0000
2023-01-04T11:00:00.0/2023-01-04T12:00:00.0;477.2377;334.4143;256.2758;78.1385;752.9559;160.9599;9.8622;151.0977;28.0020;1.0000
2023-01-04T12:00:00.0/2023-01-04T13:00:00.0;602.8356;439.7742;351.6221;88.1520;820.7798;99.7728;0.3639;99.4089;0.8949;1.0000
2023-01-04T13:00:00.0/2023-01-04T14:00:00.0;664.2006;490.1924;393.2246;96.9678;833.5049;213.1129;7.7434;205.3694;16.2990;1.0000
2023-01-04T14:00:00.0/2023-01-04T15:00:00.0;657.1517;481.6285;380.0197;101.6089;813.9532;228.0354;15.3765;212.6589;33.0728;1.0000
2023-01-04T15:00:00.0/2023-01-04T16:00:00.0;582.1692;414.9443;314.8083;100.1360;760.1525;224.7962;26.4273;198.3689;61.6947;1.0000
2023-01-04T16:00:00.0/2023-01-04T17:00:00.0;444.3616;297.2393;207.3483;89.8909;652.2638;185.1245;21.3897;163.7347;66.1865;1.0000
2023-01-04T17:00:00.0/2023-01-04T18:00:00.0;253.1180;144.5920;80.5135;64.0785;424.6599;85.7829;2.7267;83.0562;13.8164;1.0000
2023-01-04T18:00:00.0/2023-01-04T19:00:00.0;42.6379;16.3049;4.2052;12.0997;55.8193;13.7367;0.4283;13.3084;6.0868;0.8500
2023-01-04T19:00:00.0/2023-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T20:00:00.0/2023-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T21:00:00.0/2023-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T22:00:00.0/2023-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T23:00:00.0/2023-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T00:00:00.0/2023-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T01:00:00.0/2023-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T02:00:00.0/2023-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T03:00:00.0/2023-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T04:00:00.0/2023-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T05:00:00.0/2023-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T06:00:00.0/2023-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T07:00:00.0/2023-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T08:00:00.0/2023-01-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T09:00:00.0/2023-01-05T10:00:00.0;76.7006;39.3218;23.6146;15.7071;262.2419;39.3218;23.6146;15.7071;262.2419;0.7083
2023-01-05T10:00:00.0/2023-01-05T11:00:00.0;296.4661;197.3185;153.3593;43.9592;715.1392;197.1602;153.1140;44.0463;714.2558;1.0000
2023-01-05T11:00:00.0/2023-01-05T12:00:00.0;478.2643;348.8708;293.9943;54.8765;862.9420;340.0660;279.0926;60.9735;820.0935;1.0000
2023-01-05T12:00:00.0/2023-01-05T13:00:00.0;604.4214;457.1577;395.7975;61.3602;921.4987;381.1557;250.4907;130.6650;585.8429;1.0000
2023-01-05T13:00:00.0/2023-01-05T14:00:00.0;666.3431;510.4236;443.8826;66.5410;937.8295;461.7295;349.3625;112.3670;737.2901;1.0000
2023-01-05T14:00:00.0/2023-01-05T15:00:00.0;659.8103;503.6449;434.7268;68.9180;927.4645;383.8391;206.5972;177.2420;441.8351;1.0000
2023-01-05T15:00:00.0/2023-01-05T16:00:00.0;585.2681;434.8298;364.5591;70.2707;875.6680;382.5611;256.5188;126.0423;612.1086;1.0000
2023-01-05T16:00:00.0/2023-01-05T17:00:00.0;447.7954;311.6297;243.6502;67.9795;761.2990;266.4318;146.4308;120.0010;451.0735;1.0000
2023-01-05T17:00:00.0/2023-01-05T18:00:00.0;256.7586;153.3034;101.0970;52.2064;531.1545;117.5472;68.3702;49.1770;315.9826;1.0000
2023-01-05T18:00:00.0/2023-01-05T19:00:00.0;44.8579;18.2943;7.0386;11.2557;95.2748;2.5548;0.0000;2.5548;0.0000;0.8417
2023-01-05T19:00:00.0/2023-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T20:00:00.0/2023-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T21:00:00.0/2023-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T22:00:00.0/2023-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T23:00:00.0/2023-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T00:00:00.0/2023-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T01:00:00.0/2023-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T02:00:00.0/2023-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T03:00:00.0/2023-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T04:00:00.0/2023-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T05:00:00.0/2023-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T06:00:00.0/2023-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T07:00:00.0/2023-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T08:00:00.0/2023-01-06T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T09:00:00.0/2023-01-06T10:00:00.0;76.8930;34.2243;14.8704;19.3539;155.4834;18.3478;0.0001;18.3477;0.0012;0.7083
2023-01-06T10:00:00.0/2023-01-06T11:00:00.0;297.1252;181.2500;121.1663;60.0836;559.2723;99.8686;0.7728;99.0957;2.9743;1.0000
2023-01-06T11:00:00.0/2023-01-06T12:00:00.0;479.4485;328.7748;250.2670;78.5078;731.8618;180.4236;9.8530;170.5706;28.7767;1.0000
2023-01-06T12:00:00.0/2023-01-06T13:00:00.0;606.1628;436.1754;348.8010;87.3745;809.4347;248.9725;30.8668;218.1057;70.8474;1.0000
2023-01-06T13:00:00.0/2023-01-06T14:00:00.0;668.6358;490.0632;399.4988;90.5644;841.1019;199.9493;4.3005;195.6488;9.1052;1.0000
2023-01-06T14:00:00.0/2023-01-06T15:00:00.0;662.6111;485.4622;395.7785;89.6837;840.8183;174.6271;3.2251;171.4019;7.0288;1.0000
2023-01-06T15:00:00.0/2023-01-06T16:00:00.0;588.4991;421.9025;333.6195;88.2830;796.9608;290.6061;59.4358;231.1703;143.5605;1.0000
2023-01-06T16:00:00.0/2023-01-06T17:00:00.0;451.3496;305.6620;222.4762;83.1858;689.3763;211.4350;33.0115;178.4235;103.5154;1.0000
2023-01-06T17:00:00.0/2023-01-06T18:00:00.0;260.5071;152.4805;89.6610;62.8195;461.8936;123.3051;31.0050;92.3001;187.7284;1.0000
2023-01-06T18:00:00.0/2023-01-06T19:00:00.0;47.1927;18.8252;5.4817;13.3435;69.5501;18.8252;5.4817;13.3435;69.5501;0.8333
2023-01-06T19:00:00.0/2023-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T20:00:00.0/2023-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T21:00:00.0/2023-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T22:00:00.0/2023-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T23:00:00.0/2023-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T00:00:00.0/2023-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T01:00:00.0/2023-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T02:00:00.0/2023-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T03:00:00.0/2023-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T04:00:00.0/2023-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T05:00:00.0/2023-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T06:00:00.0/2023-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T07:00:00.0/2023-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T08:00:00.0/2023-01-07T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T09:00:00.0/2023-01-07T10:00:00.0;77.2053;34.1386;14.7884;19.3502;155.7598;15.6940;0.0001;15.6939;0.0007;0.7083
2023-01-07T10:00:00.0/2023-01-07T11:00:00.0;297.9406;180.1590;116.4019;63.7570;536.3378;43.2062;0.0002;43.2061;0.0007;1.0000
2023-01-07T11:00:00.0/2023-01-07T12:00:00.0;480.7897;327.5712;237.8256;89.7456;693.6936;101.2843;0.1000;101.1843;0.2994;1.0000
2023-01-07T12:00:00.0/2023-01-07T13:00:00.0;608.0587;435.6856;329.9323;105.7533;763.2587;105.8289;0.0308;105.7981;0.0674;1.0000
2023-01-07T13:00:00.0/2023-01-07T14:00:00.0;671.0773;490.6919;376.4223;114.2696;789.6310;186.9298;2.7604;184.1694;5.7440;1.0000
2023-01-07T14:00:00.0/2023-01-07T15:00:00.0;665.5522;486.7773;369.3845;117.3928;781.2003;327.9841;134.5990;193.3851;288.9057;1.0000
2023-01-07T15:00:00.0/2023-01-07T16:00:00.0;591.8600;422.8721;308.3303;114.5418;732.2623;197.6644;71.4170;126.2475;160.1487;1.0000
2023-01-07T16:00:00.0/2023-01-07T17:00:00.0;455.0217;305.5111;202.9887;102.5224;623.4653;57.0038;0.0753;56.9285;0.2845;1.0000
2023-01-07T17:00:00.0/2023-01-07T18:00:00.0;264.3611;151.7566;79.3344;72.4221;401.4105;99.9007;6.5916;93.3091;32.6105;1.0000
2023-01-07T18:00:00.0/2023-01-07T19:00:00.0;49.6451;19.3244;4.6947;14.6297;58.0083;15.4838;0.1142;15.3696;1.5060;0.8250
2023-01-07T19:00:00.0/2023-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T20:00:00.0/2023-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T21:00:00.0/2023-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T22:00:00.0/2023-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T23:00:00.0/2023-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
