# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-02T00:00:00.0
# Date end (ISO 8601): 2025-09-03T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7688
# Longitude (positive East, ISO 19115): -27.3100
# Altitude (m): 457.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-09-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-03T11:00:00.0/2023-01-03T12:00:00.0;475.2630;326.2216;225.6343;100.5872;665.4563;106.4372;1.0821;105.3551;2.8755;1.0000
2023-01-03T12:00:00.0/2023-01-03T13:00:00.0;600.5816;433.3173;320.1029;113.2144;749.5068;148.8178;1.1783;147.6395;2.8454;1.0000
2023-01-03T13:00:00.0/2023-01-03T14:00:00.0;661.7147;487.1570;373.1121;114.0449;793.7433;164.6437;0.5451;164.0985;1.1565;1.0000
2023-01-03T14:00:00.0/2023-01-03T15:00:00.0;654.4969;481.7521;372.6550;109.0972;801.5515;159.0584;0.3787;158.6797;0.8229;1.0000
2023-01-03T15:00:00.0/2023-01-03T16:00:00.0;579.4202;417.9235;318.4088;99.5147;772.8770;111.0946;0.6505;110.4441;1.4929;1.0000
2023-01-03T16:00:00.0/2023-01-03T17:00:00.0;441.5991;302.1083;217.8536;84.2547;690.7065;88.7347;0.0500;88.6847;0.1748;1.0000
2023-01-03T17:00:00.0/2023-01-03T18:00:00.0;250.4235;149.2288;91.1359;58.0929;490.5144;77.6830;1.5288;76.1542;7.7093;1.0000
2023-01-03T18:00:00.0/2023-01-03T19:00:00.0;41.1062;16.8576;5.5539;11.3037;76.1757;10.1214;0.0011;10.1203;0.0155;0.8583
2023-01-03T19:00:00.0/2023-01-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T20:00:00.0/2023-01-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T21:00:00.0/2023-01-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T22:00:00.0/2023-01-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T23:00:00.0/2023-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T00:00:00.0/2023-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T01:00:00.0/2023-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T02:00:00.0/2023-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T03:00:00.0/2023-01-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T04:00:00.0/2023-01-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T05:00:00.0/2023-01-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T06:00:00.0/2023-01-04T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T07:00:00.0/2023-01-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T08:00:00.0/2023-01-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T09:00:00.0/2023-01-04T10:00:00.0;75.4949;34.0158;13.2676;20.7482;138.4042;9.3537;0.0000;9.3537;0.0000;0.7083
2023-01-04T10:00:00.0/2023-01-04T11:00:00.0;294.6409;181.9782;116.6781;65.3001;541.7434;54.8980;0.0662;54.8318;0.2485;1.0000
2023-01-04T11:00:00.0/2023-01-04T12:00:00.0;476.1295;329.5987;246.4600;83.1387;725.5240;163.6721;8.9802;154.6919;26.3913;1.0000
2023-01-04T12:00:00.0/2023-01-04T13:00:00.0;602.0088;434.6910;340.5823;94.1087;796.0854;86.0167;0.5630;85.4537;1.4024;1.0000
2023-01-04T13:00:00.0/2023-01-04T14:00:00.0;663.7032;484.9740;381.1744;103.7996;808.5711;222.4693;11.2129;211.2565;23.6018;1.0000
2023-01-04T14:00:00.0/2023-01-04T15:00:00.0;657.0093;476.5202;367.6329;108.8873;787.5773;215.0832;13.3940;201.6892;28.8298;1.0000
2023-01-04T15:00:00.0/2023-01-04T16:00:00.0;582.3831;410.2809;303.0158;107.2651;731.3256;188.4965;15.2658;173.2307;35.4614;1.0000
2023-01-04T16:00:00.0/2023-01-04T17:00:00.0;444.9089;293.3625;197.3997;95.9627;619.8555;205.9610;43.1864;162.7747;130.8688;1.0000
2023-01-04T17:00:00.0/2023-01-04T18:00:00.0;253.9531;142.0129;74.3837;67.6292;389.4305;84.8641;4.6178;80.2463;24.5644;1.0000
2023-01-04T18:00:00.0/2023-01-04T19:00:00.0;43.2326;16.0536;3.5618;12.4917;46.4459;7.6076;0.0000;7.6076;0.0000;0.8500
2023-01-04T19:00:00.0/2023-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T20:00:00.0/2023-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T21:00:00.0/2023-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T22:00:00.0/2023-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T23:00:00.0/2023-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T00:00:00.0/2023-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T01:00:00.0/2023-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T02:00:00.0/2023-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T03:00:00.0/2023-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T04:00:00.0/2023-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T05:00:00.0/2023-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T06:00:00.0/2023-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T07:00:00.0/2023-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T08:00:00.0/2023-01-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T09:00:00.0/2023-01-05T10:00:00.0;75.5666;37.9298;21.9424;15.9874;244.0724;37.9298;21.9424;15.9874;244.0724;0.7083
2023-01-05T10:00:00.0/2023-01-05T11:00:00.0;295.1418;194.0884;148.5095;45.5789;694.8025;193.9729;148.3469;45.6260;694.2152;1.0000
2023-01-05T11:00:00.0/2023-01-05T12:00:00.0;477.1540;345.1379;288.1181;57.0198;847.5172;340.3509;280.7966;59.5544;825.7341;1.0000
2023-01-05T12:00:00.0/2023-01-05T13:00:00.0;603.5923;453.1776;389.1790;63.9986;907.3333;395.1726;278.5304;116.6422;653.9982;1.0000
2023-01-05T13:00:00.0/2023-01-05T14:00:00.0;665.8434;506.3358;436.4247;69.9111;922.7684;452.7409;333.4324;119.3085;704.6890;1.0000
2023-01-05T14:00:00.0/2023-01-05T15:00:00.0;659.6657;499.6744;426.8821;72.7924;910.9164;386.7737;199.2819;187.4919;428.1524;1.0000
2023-01-05T15:00:00.0/2023-01-05T16:00:00.0;585.4803;431.0446;356.6414;74.4032;856.2573;397.5553;296.5415;101.0138;704.7816;1.0000
2023-01-05T16:00:00.0/2023-01-05T17:00:00.0;448.3415;308.2638;236.5004;71.7633;737.7949;255.1809;129.5290;125.6519;397.8704;1.0000
2023-01-05T17:00:00.0/2023-01-05T18:00:00.0;257.5931;150.9989;96.3832;54.6157;503.5933;115.5279;65.1675;50.3603;302.5489;1.0000
2023-01-05T18:00:00.0/2023-01-05T19:00:00.0;45.4707;18.0524;6.4215;11.6309;85.5246;14.8214;4.8016;10.0198;68.5789;0.8417
2023-01-05T19:00:00.0/2023-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T20:00:00.0/2023-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T21:00:00.0/2023-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T22:00:00.0/2023-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T23:00:00.0/2023-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T00:00:00.0/2023-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T01:00:00.0/2023-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T02:00:00.0/2023-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T03:00:00.0/2023-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T04:00:00.0/2023-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T05:00:00.0/2023-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T06:00:00.0/2023-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T07:00:00.0/2023-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T08:00:00.0/2023-01-06T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T09:00:00.0/2023-01-06T10:00:00.0;75.7580;32.7508;12.9763;19.7745;134.9497;17.3241;0.0001;17.3240;0.0006;0.7083
2023-01-06T10:00:00.0/2023-01-06T11:00:00.0;295.7992;177.2748;113.5763;63.6985;525.3569;97.7227;0.8142;96.9085;3.1440;1.0000
2023-01-06T11:00:00.0/2023-01-06T12:00:00.0;478.3361;324.0818;239.5764;84.5054;702.0174;176.4193;9.0852;167.3341;26.6327;1.0000
2023-01-06T12:00:00.0/2023-01-06T13:00:00.0;605.3314;431.2365;336.4249;94.8116;781.7396;241.5427;30.0556;211.4871;69.1894;1.0000
2023-01-06T13:00:00.0/2023-01-06T14:00:00.0;668.1339;485.1222;386.4375;98.6847;814.2111;192.3536;6.0923;186.2613;12.8475;1.0000
2023-01-06T14:00:00.0/2023-01-06T15:00:00.0;662.4644;480.7253;382.6665;98.0588;813.1318;163.2171;3.1056;160.1115;6.7772;1.0000
2023-01-06T15:00:00.0/2023-01-06T16:00:00.0;588.7096;417.5300;320.9923;96.5377;766.4146;277.1494;45.0654;232.0840;109.5195;1.0000
2023-01-06T16:00:00.0/2023-01-06T17:00:00.0;451.8945;301.8081;211.1685;90.6396;653.1143;207.1775;29.8278;177.3497;93.6908;1.0000
2023-01-06T17:00:00.0/2023-01-06T18:00:00.0;261.3411;149.6286;82.0841;67.5445;419.4872;124.0890;32.7750;91.3140;191.0447;1.0000
2023-01-06T18:00:00.0/2023-01-06T19:00:00.0;47.8235;18.4524;4.5182;13.9342;56.1494;18.4524;4.5182;13.9342;56.1494;0.8333
2023-01-06T19:00:00.0/2023-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T20:00:00.0/2023-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T21:00:00.0/2023-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T22:00:00.0/2023-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T23:00:00.0/2023-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T00:00:00.0/2023-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T01:00:00.0/2023-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T02:00:00.0/2023-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T03:00:00.0/2023-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T04:00:00.0/2023-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T05:00:00.0/2023-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T06:00:00.0/2023-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T07:00:00.0/2023-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T08:00:00.0/2023-01-07T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T09:00:00.0/2023-01-07T10:00:00.0;76.0694;32.6656;12.9746;19.6910;136.2359;8.1624;0.0000;8.1624;0.0000;0.7083
2023-01-07T10:00:00.0/2023-01-07T11:00:00.0;296.6131;176.0362;109.0076;67.0286;503.4156;35.5523;0.0068;35.5455;0.0245;1.0000
2023-01-07T11:00:00.0/2023-01-07T12:00:00.0;479.6753;322.5633;227.2007;95.3626;664.0529;108.6561;0.1857;108.4703;0.5964;1.0000
2023-01-07T12:00:00.0/2023-01-07T13:00:00.0;607.2250;430.3302;317.2307;113.0995;734.8543;105.9887;0.0670;105.9217;0.1476;1.0000
2023-01-07T13:00:00.0/2023-01-07T14:00:00.0;670.5731;485.2586;362.3942;122.8644;760.7776;195.5207;4.0127;191.5080;8.3623;1.0000
2023-01-07T14:00:00.0/2023-01-07T15:00:00.0;665.4036;481.4751;354.8253;126.6498;750.5604;394.0356;230.5290;163.5066;490.4434;1.0000
2023-01-07T15:00:00.0/2023-01-07T16:00:00.0;592.0688;417.8766;294.2628;123.6138;698.5023;229.5373;65.4330;164.1043;148.2461;1.0000
2023-01-07T16:00:00.0/2023-01-07T17:00:00.0;455.5656;301.0724;190.9253;110.1471;585.3087;152.1011;7.8072;144.2939;25.5697;1.0000
2023-01-07T17:00:00.0/2023-01-07T18:00:00.0;265.1947;148.6041;71.9410;76.6631;361.2010;122.5145;29.0447;93.4698;143.2840;1.0000
2023-01-07T18:00:00.0/2023-01-07T19:00:00.0;50.2941;18.9511;3.8755;15.0756;47.2589;18.1417;2.9056;15.2361;37.6761;0.8250
2023-01-07T19:00:00.0/2023-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T20:00:00.0/2023-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T21:00:00.0/2023-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T22:00:00.0/2023-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T23:00:00.0/2023-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
