# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-02T00:00:00.0
# Date end (ISO 8601): 2025-09-03T00:00:00.0
# Latitude (positive North, ISO 19115): 38.7365
# Longitude (positive East, ISO 19115): -27.2006
# Altitude (m): 642.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-09-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-03T11:00:00.0/2023-01-03T12:00:00.0;477.0011;334.1596;240.3534;93.8062;706.5938;93.2899;0.1140;93.1758;0.3008;1.0000
2023-01-03T12:00:00.0/2023-01-03T13:00:00.0;601.9339;441.8215;336.6471;105.1744;786.5753;250.1299;90.6317;159.4981;206.1774;1.0000
2023-01-03T13:00:00.0/2023-01-03T14:00:00.0;662.6053;495.5142;389.6365;105.8777;827.7951;132.2182;0.0443;132.1740;0.0942;1.0000
2023-01-03T14:00:00.0/2023-01-03T15:00:00.0;654.8817;489.4623;388.1881;101.2742;834.4719;168.6584;2.8885;165.7698;6.3076;1.0000
2023-01-03T15:00:00.0/2023-01-03T16:00:00.0;579.2891;424.5678;332.2714;92.2964;806.7742;270.8172;138.2131;132.6041;352.8551;1.0000
2023-01-03T16:00:00.0/2023-01-03T17:00:00.0;440.9774;307.2927;229.2303;78.0624;728.1517;139.6457;17.9711;121.6746;49.8695;1.0000
2023-01-03T17:00:00.0/2023-01-03T18:00:00.0;249.3699;152.3945;98.3854;54.0091;533.7930;84.6796;1.4435;83.2361;9.8763;1.0000
2023-01-03T18:00:00.0/2023-01-03T19:00:00.0;40.3498;17.1858;6.5245;10.6613;92.3122;15.9181;4.8238;11.0943;73.3151;0.8583
2023-01-03T19:00:00.0/2023-01-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T20:00:00.0/2023-01-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T21:00:00.0/2023-01-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T22:00:00.0/2023-01-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-03T23:00:00.0/2023-01-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T00:00:00.0/2023-01-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T01:00:00.0/2023-01-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T02:00:00.0/2023-01-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T03:00:00.0/2023-01-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T04:00:00.0/2023-01-04T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T05:00:00.0/2023-01-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T06:00:00.0/2023-01-04T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T07:00:00.0/2023-01-04T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T08:00:00.0/2023-01-04T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T09:00:00.0/2023-01-04T10:00:00.0;77.1996;36.2690;15.9413;20.3277;167.4743;14.0144;0.0000;14.0144;0.0000;0.7083
2023-01-04T10:00:00.0/2023-01-04T11:00:00.0;296.6648;188.0322;126.4938;61.5384;585.2819;45.3741;0.0098;45.3643;0.0369;1.0000
2023-01-04T11:00:00.0/2023-01-04T12:00:00.0;477.8703;337.0348;258.8410;78.1938;759.5642;144.0128;8.7109;135.3019;24.1428;1.0000
2023-01-04T12:00:00.0/2023-01-04T13:00:00.0;603.3641;442.8569;354.4518;88.4051;826.6636;143.3774;1.3139;142.0635;3.0021;1.0000
2023-01-04T13:00:00.0/2023-01-04T14:00:00.0;664.5970;493.5013;396.3015;97.1998;839.5248;247.3661;16.9752;230.3909;35.8184;1.0000
2023-01-04T14:00:00.0/2023-01-04T15:00:00.0;657.3970;484.8582;383.1765;101.6817;820.4126;296.4761;60.0094;236.4667;129.4050;1.0000
2023-01-04T15:00:00.0/2023-01-04T16:00:00.0;582.2546;417.7393;317.7801;99.9592;767.2351;261.7487;51.7560;209.9927;123.5034;1.0000
2023-01-04T16:00:00.0/2023-01-04T17:00:00.0;444.2891;299.2934;209.8153;89.4781;660.2177;203.7046;29.5513;174.1532;96.5819;1.0000
2023-01-04T17:00:00.0/2023-01-04T18:00:00.0;252.9004;145.7016;82.0453;63.6563;433.5409;99.1854;19.4291;79.7563;117.5325;1.0000
2023-01-04T18:00:00.0/2023-01-04T19:00:00.0;42.4527;16.4109;4.3738;12.0371;58.3519;5.4228;1.2032;4.2195;13.0498;0.8500
2023-01-04T19:00:00.0/2023-01-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T20:00:00.0/2023-01-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T21:00:00.0/2023-01-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T22:00:00.0/2023-01-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-04T23:00:00.0/2023-01-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T00:00:00.0/2023-01-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T01:00:00.0/2023-01-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T02:00:00.0/2023-01-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T03:00:00.0/2023-01-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T04:00:00.0/2023-01-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T05:00:00.0/2023-01-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T06:00:00.0/2023-01-05T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T07:00:00.0/2023-01-05T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T08:00:00.0/2023-01-05T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T09:00:00.0/2023-01-05T10:00:00.0;77.2724;39.9531;24.1687;15.7844;267.6330;39.9531;24.1687;15.7844;267.6330;0.7083
2023-01-05T10:00:00.0/2023-01-05T11:00:00.0;297.1677;198.9696;154.8219;44.1477;720.5057;198.7798;154.5133;44.2665;719.3966;1.0000
2023-01-05T11:00:00.0/2023-01-05T12:00:00.0;478.8974;351.1281;295.6973;55.4308;866.8353;330.3752;258.6236;71.7516;763.6169;1.0000
2023-01-05T12:00:00.0/2023-01-05T13:00:00.0;604.9507;459.8350;397.6836;62.1514;925.0790;369.6597;219.1826;150.4771;511.0104;1.0000
2023-01-05T13:00:00.0/2023-01-05T14:00:00.0;666.7404;513.3127;446.0099;67.3028;941.7611;464.8987;349.8913;115.0074;737.1837;1.0000
2023-01-05T14:00:00.0/2023-01-05T15:00:00.0;660.0564;506.4634;436.9639;69.4995;931.8932;393.8322;231.2168;162.6154;492.7335;1.0000
2023-01-05T15:00:00.0/2023-01-05T16:00:00.0;585.3541;437.3600;366.8134;70.5466;880.9767;395.0611;266.8276;128.2335;638.1863;1.0000
2023-01-05T16:00:00.0/2023-01-05T17:00:00.0;447.7234;313.6163;245.6616;67.9547;767.7775;278.7553;175.5322;103.2231;541.5431;1.0000
2023-01-05T17:00:00.0/2023-01-05T18:00:00.0;256.5412;154.4342;102.3999;52.0342;538.7776;123.2263;71.2118;52.0144;329.7968;1.0000
2023-01-05T18:00:00.0/2023-01-05T19:00:00.0;44.6669;18.4135;7.2100;11.2035;97.5417;4.9218;0.0773;4.8445;0.8169;0.8417
2023-01-05T19:00:00.0/2023-01-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T20:00:00.0/2023-01-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T21:00:00.0/2023-01-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T22:00:00.0/2023-01-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-05T23:00:00.0/2023-01-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T00:00:00.0/2023-01-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T01:00:00.0/2023-01-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T02:00:00.0/2023-01-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T03:00:00.0/2023-01-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T04:00:00.0/2023-01-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T05:00:00.0/2023-01-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T06:00:00.0/2023-01-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T07:00:00.0/2023-01-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T08:00:00.0/2023-01-06T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T09:00:00.0/2023-01-06T10:00:00.0;77.4648;34.8462;15.4254;19.4208;161.2209;19.7221;0.0003;19.7218;0.0029;0.7083
2023-01-06T10:00:00.0/2023-01-06T11:00:00.0;297.8271;183.0458;123.2076;59.8382;567.6849;102.1898;0.6242;101.5656;2.4205;1.0000
2023-01-06T11:00:00.0/2023-01-06T12:00:00.0;480.0820;331.2686;253.1469;78.1217;739.3560;206.9758;15.2952;191.6807;44.3170;1.0000
2023-01-06T12:00:00.0/2023-01-06T13:00:00.0;606.6927;439.1135;352.1514;86.9621;816.5082;274.1568;41.6232;232.5336;94.8394;1.0000
2023-01-06T13:00:00.0/2023-01-06T14:00:00.0;669.0338;493.1900;403.0500;90.1400;848.0738;241.8086;12.4721;229.3365;26.3467;1.0000
2023-01-06T14:00:00.0/2023-01-06T15:00:00.0;662.8578;488.4931;399.3606;89.1325;848.1154;194.7427;5.4176;189.3251;11.7463;1.0000
2023-01-06T15:00:00.0/2023-01-06T16:00:00.0;588.5858;424.5629;337.0469;87.5160;805.0586;300.3094;65.7900;234.5193;157.7712;1.0000
2023-01-06T16:00:00.0/2023-01-06T17:00:00.0;451.2780;307.7162;225.5607;82.1555;699.1699;211.0034;29.2411;181.7623;90.6528;1.0000
2023-01-06T17:00:00.0/2023-01-06T18:00:00.0;260.2899;153.7130;91.7930;61.9200;473.8972;125.7087;31.6031;94.1056;187.4004;1.0000
2023-01-06T18:00:00.0/2023-01-06T19:00:00.0;46.9957;18.9805;5.7720;13.2085;73.7353;18.9805;5.7720;13.2085;73.7353;0.8333
2023-01-06T19:00:00.0/2023-01-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T20:00:00.0/2023-01-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T21:00:00.0/2023-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T22:00:00.0/2023-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-06T23:00:00.0/2023-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T00:00:00.0/2023-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T01:00:00.0/2023-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T02:00:00.0/2023-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T03:00:00.0/2023-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T04:00:00.0/2023-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T05:00:00.0/2023-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T06:00:00.0/2023-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T07:00:00.0/2023-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T08:00:00.0/2023-01-07T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T09:00:00.0/2023-01-07T10:00:00.0;77.7771;34.7690;15.3397;19.4293;161.4139;15.4287;0.0000;15.4286;0.0002;0.7083
2023-01-07T10:00:00.0/2023-01-07T11:00:00.0;298.6428;182.0205;118.3954;63.6251;544.5653;30.8984;0.0029;30.8955;0.0104;1.0000
2023-01-07T11:00:00.0/2023-01-07T12:00:00.0;481.4237;330.2028;240.5499;89.6529;700.7686;142.6874;6.6171;136.0703;19.7130;1.0000
2023-01-07T12:00:00.0/2023-01-07T13:00:00.0;608.5892;438.8272;333.1355;105.6917;770.0032;114.7757;0.1123;114.6634;0.2461;1.0000
2023-01-07T13:00:00.0/2023-01-07T14:00:00.0;671.4760;494.0616;379.9667;114.0949;796.5922;221.4938;6.8155;214.6782;14.2601;1.0000
2023-01-07T14:00:00.0/2023-01-07T15:00:00.0;665.7997;490.0675;373.0804;116.9871;788.7281;318.0123;115.3707;202.6416;248.4949;1.0000
2023-01-07T15:00:00.0/2023-01-07T16:00:00.0;591.9471;425.7928;311.9384;113.8544;740.7516;314.6770;121.8944;192.7826;277.0248;1.0000
2023-01-07T16:00:00.0/2023-01-07T17:00:00.0;454.9504;307.7922;206.1375;101.6548;633.3484;167.2406;9.8749;157.3657;32.2057;1.0000
2023-01-07T17:00:00.0/2023-01-07T18:00:00.0;264.1440;153.1063;81.3296;71.7767;412.3387;117.5477;15.7349;101.8127;79.3961;1.0000
2023-01-07T18:00:00.0/2023-01-07T19:00:00.0;49.4421;19.4844;4.9275;14.5570;61.1564;18.7307;3.7543;14.9764;49.4538;0.8250
2023-01-07T19:00:00.0/2023-01-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T20:00:00.0/2023-01-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T21:00:00.0/2023-01-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T22:00:00.0/2023-01-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2023-01-07T23:00:00.0/2023-01-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
