T164B-0,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2024-06-20 12:30:54,15.0,99.5,14.9,065068608
2,2024-06-20 13:30:54,13.5,100.0,13.5
3,2024-06-20 14:30:54,13.5,100.0,13.5
4,2024-06-20 15:30:54,14.5,100.0,14.5
5,2024-06-20 16:30:54,14.0,100.0,14.0
6,2024-06-20 17:30:54,13.5,100.0,13.5
7,2024-06-20 18:30:54,13.0,100.0,13.0
8,2024-06-20 19:30:54,13.0,100.0,13.0
9,2024-06-20 20:30:54,13.0,100.0,13.0
10,2024-06-20 21:30:54,12.0,100.0,12.0
11,2024-06-20 22:30:54,11.5,100.0,11.5
12,2024-06-20 23:30:54,11.0,100.0,11.0
13,2024-06-21 00:30:54,11.0,100.0,11.0
14,2024-06-21 01:30:54,10.0,100.0,10.0
15,2024-06-21 02:30:54,10.5,100.0,10.5
16,2024-06-21 03:30:54,9.5,100.0,9.5
17,2024-06-21 04:30:54,9.0,100.0,9.0
18,2024-06-21 05:30:54,9.5,100.0,9.5
19,2024-06-21 06:30:54,10.0,100.0,10.0
20,2024-06-21 07:30:54,9.5,100.0,9.5
21,2024-06-21 08:30:54,10.0,100.0,10.0
22,2024-06-21 09:30:54,11.5,100.0,11.5
23,2024-06-21 10:30:54,12.5,100.0,12.5
24,2024-06-21 11:30:54,13.5,100.0,13.5
25,2024-06-21 12:30:54,13.5,100.0,13.5
26,2024-06-21 13:30:54,13.5,100.0,13.5
27,2024-06-21 14:30:54,15.0,100.0,15.0
28,2024-06-21 15:30:54,14.5,100.0,14.5
29,2024-06-21 16:30:54,14.5,100.0,14.5
30,2024-06-21 17:30:54,14.5,100.0,14.5
31,2024-06-21 18:30:54,14.5,100.0,14.5
32,2024-06-21 19:30:54,13.5,100.0,13.5
33,2024-06-21 20:30:54,13.5,100.0,13.5
34,2024-06-21 21:30:54,13.0,100.0,13.0
35,2024-06-21 22:30:54,12.5,100.0,12.5
36,2024-06-21 23:30:54,12.5,100.0,12.5
37,2024-06-22 00:30:54,11.0,100.0,11.0
38,2024-06-22 01:30:54,10.5,100.0,10.5
39,2024-06-22 02:30:54,10.5,100.0,10.5
40,2024-06-22 03:30:54,10.0,100.0,10.0
41,2024-06-22 04:30:54,9.5,100.0,9.5
42,2024-06-22 05:30:54,11.5,100.0,11.5
43,2024-06-22 06:30:54,12.0,100.0,12.0
44,2024-06-22 07:30:54,13.0,100.0,13.0
45,2024-06-22 08:30:54,13.5,100.0,13.5
46,2024-06-22 09:30:54,13.5,100.0,13.5
47,2024-06-22 10:30:54,13.5,100.0,13.5
48,2024-06-22 11:30:54,13.5,100.0,13.5
49,2024-06-22 12:30:54,13.5,100.0,13.5
50,2024-06-22 13:30:54,13.5,100.0,13.5
51,2024-06-22 14:30:54,14.0,100.0,14.0
52,2024-06-22 15:30:54,14.0,100.0,14.0
53,2024-06-22 16:30:54,13.5,100.0,13.5
54,2024-06-22 17:30:54,13.5,100.0,13.5
55,2024-06-22 18:30:54,13.5,100.0,13.5
56,2024-06-22 19:30:54,13.5,100.0,13.5
57,2024-06-22 20:30:54,13.0,100.0,13.0
58,2024-06-22 21:30:54,12.5,100.0,12.5
59,2024-06-22 22:30:54,12.5,100.0,12.5
60,2024-06-22 23:30:54,12.5,100.0,12.5
61,2024-06-23 00:30:54,13.0,100.0,13.0
62,2024-06-23 01:30:54,12.5,100.0,12.5
63,2024-06-23 02:30:54,13.0,100.0,13.0
64,2024-06-23 03:30:54,13.0,100.0,13.0
65,2024-06-23 04:30:54,13.0,100.0,13.0
66,2024-06-23 05:30:54,13.0,100.0,13.0
67,2024-06-23 06:30:54,12.5,100.0,12.5
68,2024-06-23 07:30:54,13.0,100.0,13.0
69,2024-06-23 08:30:54,13.0,100.0,13.0
70,2024-06-23 09:30:54,13.5,100.0,13.5
71,2024-06-23 10:30:54,13.5,100.0,13.5
72,2024-06-23 11:30:54,14.0,100.0,14.0
73,2024-06-23 12:30:54,14.0,100.0,14.0
74,2024-06-23 13:30:54,14.0,100.0,14.0
75,2024-06-23 14:30:54,14.0,100.0,14.0
76,2024-06-23 15:30:54,14.5,100.0,14.5
77,2024-06-23 16:30:54,14.5,100.0,14.5
78,2024-06-23 17:30:54,15.0,100.0,15.0
79,2024-06-23 18:30:54,15.0,100.0,15.0
80,2024-06-23 19:30:54,14.5,100.0,14.5
81,2024-06-23 20:30:54,15.0,100.0,15.0
82,2024-06-23 21:30:54,15.5,100.0,15.5
83,2024-06-23 22:30:54,15.5,100.0,15.5
84,2024-06-23 23:30:54,15.5,100.0,15.5
85,2024-06-24 00:30:54,15.5,100.0,15.5
86,2024-06-24 01:30:54,15.5,100.0,15.5
87,2024-06-24 02:30:54,15.0,100.0,15.0
88,2024-06-24 03:30:54,15.0,100.0,15.0
89,2024-06-24 04:30:54,14.5,100.0,14.5
90,2024-06-24 05:30:54,14.5,100.0,14.5
91,2024-06-24 06:30:54,14.0,100.0,14.0
